user_id,price,items_count,porcentaje,posted
76561198104888040,49.97,13.0,no ha hecho review,0
76561198104893829,1030.35,106.0,no ha hecho review,0
76561198104900607,0.0,1.0,no ha hecho review,0
76561198104909664,389.71,40.0,1.0,2014-07-03
76561198104922328,59.99,4.0,no ha hecho review,0
76561198104947704,0.0,1.0,no ha hecho review,0
76561198104953430,94.94,8.0,no ha hecho review,0
76561198104963184,0.0,2.0,no ha hecho review,0
76561198104984962,450.8,25.0,1.0,0
76561198104986192,79.94,7.0,no ha hecho review,0
76561198104986767,94.96,29.0,1.0,2014-03-13
76561198104986929,39.97,4.0,no ha hecho review,0
76561198104994735,29.98,2.0,no ha hecho review,0
76561198104999290,515.74,52.0,0.0,2015-07-17
76561198105002213,0.0,1.0,1.0,2013-12-25
76561198105003246,0.0,1.0,no ha hecho review,0
76561198105011167,673.51,65.0,1.0,2015-12-01
76561198105011915,19.99,3.0,no ha hecho review,0
76561198105027578,62.95,34.0,0.6666666666666666,2015-05-14
76561198105031609,582.59,66.0,no ha hecho review,0
76561198105035158,0.0,1.0,no ha hecho review,0
76561198105041686,0.0,1.0,no ha hecho review,0
76561198105050156,0.0,1.0,no ha hecho review,0
76561198105050853,0.0,1.0,no ha hecho review,0
76561198105053231,0.0,1.0,no ha hecho review,0
76561198105065301,218.81,32.0,no ha hecho review,0
76561198105088289,0.0,1.0,no ha hecho review,0
76561198105089020,34.97,4.0,no ha hecho review,0
76561198105091215,0.0,26.0,no ha hecho review,0
76561198105099588,19.98,4.0,no ha hecho review,0
76561198105105482,49.96,11.0,1.0,2014-04-22
76561198105110458,72.94,41.0,1.0,2015-02-19
76561198105111413,169.9,22.0,1.0,2014-04-25
76561198105114765,124.95,24.0,1.0,2013-12-10
76561198105116443,0.0,1.0,no ha hecho review,0
76561198105116635,44.97,11.0,no ha hecho review,0
76561198105121441,44.97,8.0,no ha hecho review,0
76561198105136979,79.95,13.0,no ha hecho review,0
76561198105140725,802.59,70.0,no ha hecho review,0
76561198105147781,104.94,30.0,no ha hecho review,0
76561198105150404,0.0,1.0,no ha hecho review,0
76561198105153545,24.98,27.0,no ha hecho review,0
76561198105156577,264.86,24.0,no ha hecho review,0
76561198105168260,39.98,4.0,no ha hecho review,0
76561198105209680,9.99,17.0,no ha hecho review,0
76561198105210272,44.97,14.0,no ha hecho review,0
76561198105214568,279.86,20.0,no ha hecho review,0
76561198105214631,0.0,1.0,no ha hecho review,0
76561198105214700,316.79,36.0,no ha hecho review,0
76561198105216677,14.99,7.0,no ha hecho review,0
76561198105222989,14.99,7.0,no ha hecho review,0
76561198105225770,190.89,13.0,no ha hecho review,0
76561198105232752,0.0,1.0,no ha hecho review,0
76561198105233656,391.82,39.0,1.0,2014-01-27
76561198105238394,187.9,41.0,no ha hecho review,0
76561198105239601,29.98,27.0,1.0,2014-10-15
76561198105241381,130.89,28.0,no ha hecho review,0
76561198105242293,44.96,19.0,no ha hecho review,0
76561198105242944,364.78,49.0,1.0,2015-09-01
76561198105254829,54.96,6.0,no ha hecho review,0
76561198105256610,9.99,3.0,no ha hecho review,0
76561198105260646,164.92,17.0,no ha hecho review,0
76561198105269395,137.92,26.0,no ha hecho review,0
76561198105270589,428.67,55.0,1.0,2015-04-18
76561198105276417,74.94,16.0,no ha hecho review,0
76561198105276761,133.93,35.0,1.0,2014-09-13
76561198105276872,19.99,2.0,no ha hecho review,0
76561198105277149,4.99,3.0,no ha hecho review,0
76561198105288060,0.0,1.0,no ha hecho review,0
76561198105297623,0.0,2.0,no ha hecho review,0
76561198105310142,746.5699999999999,87.0,1.0,0
76561198105315479,481.63,58.0,1.0,2015-03-19
76561198105317896,0.0,2.0,no ha hecho review,0
76561198105320371,0.0,7.0,no ha hecho review,0
76561198105334971,0.0,1.0,no ha hecho review,0
76561198105335206,789.41,99.0,1.0,2014-08-06
76561198105359059,0.0,5.0,no ha hecho review,0
76561198105362798,19.99,14.0,no ha hecho review,0
76561198105374132,62.98,41.0,no ha hecho review,0
76561198105376621,0.0,1.0,no ha hecho review,0
76561198105382328,430.77,35.0,no ha hecho review,0
76561198105385828,294.83,56.0,no ha hecho review,0
76561198105388952,0.0,9.0,no ha hecho review,0
76561198105400324,0.0,3.0,no ha hecho review,0
76561198105400363,695.46,117.0,no ha hecho review,0
76561198105403251,134.91,40.0,1.0,2013-12-06
76561198105414942,300.87,29.0,no ha hecho review,0
76561198105423151,514.65,119.0,no ha hecho review,0
76561198105430566,1338.17,108.0,1.0,2013-12-21
76561198105435608,22.98,25.0,no ha hecho review,0
76561198105440909,0.0,1.0,no ha hecho review,0
76561198105446794,0.0,1.0,no ha hecho review,0
76561198105449371,139.9,24.0,no ha hecho review,0
76561198105473254,731.49,70.0,1.0,2014-07-22
76561198105480035,0.0,11.0,1.0,2013-12-03
76561198105485205,0.0,1.0,no ha hecho review,0
76561198105519194,34.980000000000004,12.0,no ha hecho review,0
76561198105529304,114.95,14.0,no ha hecho review,0
76561198105541574,0.0,2.0,no ha hecho review,0
76561198105553962,184.91,19.0,no ha hecho review,0
76561198105556489,64.96,21.0,no ha hecho review,0
76561198105565481,44.97,3.0,no ha hecho review,0
76561198105566019,497.7,68.0,1.0,2015-09-18
76561198105569576,19.99,3.0,1.0,2013-12-13
76561198105572428,0.0,1.0,no ha hecho review,0
76561198105572500,0.0,2.0,no ha hecho review,0
76561198105574473,114.94,12.0,no ha hecho review,0
76561198105574566,213.92,48.0,no ha hecho review,0
76561198105584051,200.89,19.0,1.0,2015-07-19
76561198105590457,0.0,2.0,no ha hecho review,0
76561198105597485,79.95,14.0,no ha hecho review,0
76561198105606473,64.95,8.0,no ha hecho review,0
76561198105608007,34.98,37.0,no ha hecho review,0
76561198105619837,0.0,12.0,no ha hecho review,0
76561198105623981,0.0,1.0,no ha hecho review,0
76561198105634729,254.85,48.0,1.0,2013-11-02
76561198105647925,264.83,51.0,no ha hecho review,0
76561198105667967,419.73,36.0,no ha hecho review,0
76561198105667996,9.99,12.0,no ha hecho review,0
76561198105686579,59.99,14.0,no ha hecho review,0
76561198105687012,14.99,14.0,no ha hecho review,0
76561198105707463,24.98,11.0,no ha hecho review,0
76561198105714095,34.97,5.0,no ha hecho review,0
76561198105720575,0.0,1.0,no ha hecho review,0
76561198105728195,419.81,33.0,no ha hecho review,0
76561198105731422,0.0,2.0,no ha hecho review,0
76561198105733893,0.0,1.0,no ha hecho review,0
76561198105736791,184.9,22.0,no ha hecho review,0
76561198105737597,29.97,12.0,no ha hecho review,0
76561198105740340,535.68,53.0,0.5,2015-08-19
76561198105743297,113.89,47.0,1.0,2014-02-02
76561198105781464,19.99,3.0,no ha hecho review,0
76561198105815034,0.0,9.0,no ha hecho review,0
76561198105832212,29.96,9.0,1.0,0
76561198105833069,29.98,3.0,no ha hecho review,0
76561198105835014,560.68,59.0,no ha hecho review,0
76561198105846578,904.45,97.0,no ha hecho review,0
76561198105855625,9.99,1.0,no ha hecho review,0
76561198105858449,9.99,1.0,no ha hecho review,0
76561198105863599,14.99,6.0,no ha hecho review,0
76561198105872917,371.78,29.0,no ha hecho review,0
76561198105900197,0.0,1.0,no ha hecho review,0
76561198105908486,536.02,92.0,1.0,2014-09-18
76561198105924439,19.99,3.0,no ha hecho review,0
76561198105934938,0.0,1.0,no ha hecho review,0
76561198105943128,169.9,13.0,no ha hecho review,0
76561198105943996,422.8,43.0,no ha hecho review,0
76561198105953265,29.98,52.0,1.0,2014-03-09
76561198105961037,235.77,61.0,1.0,2014-04-13
76561198105971374,9.99,4.0,no ha hecho review,0
76561198105974811,0.0,1.0,no ha hecho review,0
76561198106001274,9.99,6.0,no ha hecho review,0
76561198106003419,136.91,46.0,1.0,2013-12-04
76561198106027055,39.98,9.0,no ha hecho review,0
76561198106040186,54.97,5.0,no ha hecho review,0
76561198106040785,0.0,13.0,no ha hecho review,0
76561198106047873,19.99,2.0,no ha hecho review,0
76561198106048400,62.95,15.0,no ha hecho review,0
76561198106054866,34.97,16.0,no ha hecho review,0
76561198106055530,310.84,28.0,no ha hecho review,0
76561198106056695,0.0,2.0,no ha hecho review,0
76561198106062264,0.0,6.0,no ha hecho review,0
76561198106063618,24.98,11.0,no ha hecho review,0
76561198106064105,19.99,3.0,no ha hecho review,0
76561198106064430,0.0,1.0,no ha hecho review,0
76561198106067504,1039.5,76.0,no ha hecho review,0
76561198106068056,140.92000000000002,44.0,0.5,2015-09-03
76561198106068855,428.72,50.0,1.0,2014-12-12
76561198106072994,184.91,32.0,1.0,2014-07-03
76561198106073209,285.86,38.0,no ha hecho review,0
76561198106073934,4.99,33.0,no ha hecho review,0
76561198106076102,0.0,5.0,no ha hecho review,0
76561198106076299,106.89,15.0,no ha hecho review,0
76561198106077264,79.94,12.0,no ha hecho review,0
76561198106081923,0.0,8.0,no ha hecho review,0
76561198106082782,450.8,99.0,1.0,2013-10-27
76561198106096967,1151.27,90.0,no ha hecho review,0
76561198106099969,14.99,2.0,no ha hecho review,0
76561198106102416,1445.18,110.0,1.0,2014-03-14
76561198106107117,0.0,1.0,no ha hecho review,0
76561198106115755,0.0,1.0,no ha hecho review,0
76561198106134858,34.98,8.0,no ha hecho review,0
76561198106139802,39.97,8.0,no ha hecho review,0
76561198106154413,721.52,141.0,no ha hecho review,0
76561198106157094,83.93,23.0,no ha hecho review,0
76561198106162279,108.92,22.0,no ha hecho review,0
76561198106166061,0.0,1.0,no ha hecho review,0
76561198106168493,19.99,32.0,no ha hecho review,0
76561198106169782,70.97,56.0,1.0,2015-11-04
76561198106176122,337.78,82.0,1.0,2015-07-20
76561198106179892,0.0,2.0,no ha hecho review,0
76561198106181731,75.95,58.0,no ha hecho review,0
76561198106182243,161.84,36.0,1.0,2014-05-21
76561198106183244,9.99,1.0,no ha hecho review,0
76561198106185045,0.0,1.0,no ha hecho review,0
76561198106187214,19.99,8.0,no ha hecho review,0
76561198106191230,189.87,26.0,1.0,0
76561198106192111,0.0,8.0,no ha hecho review,0
76561198106204590,467.8,25.0,1.0,2014-04-06
76561198106211399,256.83,55.0,no ha hecho review,0
76561198106214198,128.93,17.0,1.0,2014-01-20
76561198106215984,0.0,1.0,no ha hecho review,0
76561198106220992,0.0,1.0,no ha hecho review,0
76561198106222255,329.72,49.0,no ha hecho review,0
76561198106224673,434.68,95.0,1.0,2013-12-28
76561198106233971,299.8,25.0,1.0,2014-06-19
76561198106235669,49.96,8.0,no ha hecho review,0
76561198106236030,0.0,1.0,no ha hecho review,0
76561198106252668,59.99,3.0,no ha hecho review,0
76561198106257818,669.68,54.0,no ha hecho review,0
76561198106264242,160.89,21.0,no ha hecho review,0
76561198106267497,0.0,1.0,no ha hecho review,0
76561198106276233,0.0,4.0,no ha hecho review,0
76561198106278660,185.87,19.0,no ha hecho review,0
76561198106279067,9.98,5.0,no ha hecho review,0
76561198106280876,9.99,1.0,no ha hecho review,0
76561198106282354,0.0,12.0,1.0,0
76561198106305390,0.0,1.0,no ha hecho review,0
76561198106315258,231.87,31.0,no ha hecho review,0
76561198106325217,200.89,30.0,1.0,2014-07-04
76561198106326690,513.7,57.0,0.25,2014-06-05
76561198106334357,185.89,25.0,no ha hecho review,0
76561198106337647,0.0,1.0,no ha hecho review,0
76561198106339181,202.87,17.0,no ha hecho review,0
76561198106340596,0.0,1.0,no ha hecho review,0
76561198106348929,0.0,1.0,no ha hecho review,0
76561198106351328,43.96,9.0,no ha hecho review,0
76561198106352755,0.0,11.0,no ha hecho review,0
76561198106366366,0.0,1.0,no ha hecho review,0
76561198106366611,9.99,16.0,no ha hecho review,0
76561198106368900,0.0,1.0,no ha hecho review,0
76561198106370418,0.0,2.0,no ha hecho review,0
76561198106372759,64.95,12.0,no ha hecho review,0
76561198106392371,0.0,4.0,no ha hecho review,0
76561198106397262,222.85,73.0,1.0,2014-03-02
76561198106407160,59.96,15.0,no ha hecho review,0
76561198106425707,0.0,1.0,no ha hecho review,0
76561198106451606,45.97,11.0,no ha hecho review,0
76561198106454072,0.0,1.0,no ha hecho review,0
76561198106478135,453.76,35.0,no ha hecho review,0
76561198106478670,0.0,1.0,no ha hecho review,0
76561198106484162,0.0,1.0,no ha hecho review,0
76561198106488845,885.69,46.0,no ha hecho review,0
76561198106493462,4.99,5.0,1.0,2014-01-30
76561198106501887,34.980000000000004,6.0,no ha hecho review,0
76561198106506089,0.0,1.0,no ha hecho review,0
76561198106517803,0.0,1.0,no ha hecho review,0
76561198106518490,0.0,1.0,1.0,2014-05-12
76561198106551363,803.54,103.0,no ha hecho review,0
76561198106553670,584.54,83.0,no ha hecho review,0
76561198106556898,200.83,53.0,1.0,2014-06-28
76561198106561116,67.96000000000001,21.0,no ha hecho review,0
76561198106566327,0.0,1.0,no ha hecho review,0
76561198106568060,1449.11,117.0,0.75,2014-11-08
76561198106572414,74.95,14.0,no ha hecho review,0
76561198106579453,0.0,8.0,no ha hecho review,0
76561198106591330,593.59,66.0,1.0,2013-12-06
76561198106595462,113.85,35.0,no ha hecho review,0
76561198106597589,26.98,6.0,no ha hecho review,0
76561198106602038,59.96,6.0,no ha hecho review,0
76561198106609214,1101.28,113.0,1.0,2013-10-26
76561198106612453,24.98,35.0,no ha hecho review,0
76561198106612756,0.0,4.0,1.0,2014-08-14
76561198106618351,182.88,48.0,0.7777777777777778,2015-12-30
76561198106621793,9.99,4.0,no ha hecho review,0
76561198106622238,9.99,1.0,no ha hecho review,0
76561198106622936,9.99,16.0,no ha hecho review,0
76561198106626996,95.91,17.0,1.0,2015-02-25
76561198106627024,160.91,26.0,no ha hecho review,0
76561198106631285,74.96,12.0,1.0,2014-06-04
76561198106634739,673.52,104.0,no ha hecho review,0
76561198106652718,0.0,8.0,1.0,2015-10-19
76561198106677106,0.0,1.0,no ha hecho review,0
76561198106681186,0.0,3.0,no ha hecho review,0
76561198106745188,0.0,2.0,1.0,2014-02-11
76561198106750330,0.0,22.0,no ha hecho review,0
76561198106752288,119.94,19.0,no ha hecho review,0
76561198106764086,44.98,2.0,no ha hecho review,0
76561198106766833,1443.15,105.0,1.0,2014-12-21
76561198106769224,426.72,39.0,0.6666666666666666,2015-06-21
76561198106773321,59.99,46.0,1.0,2014-02-15
76561198106773483,9.99,1.0,1.0,2013-11-27
76561198106774431,136.94,9.0,1.0,2014-12-07
76561198106782017,501.53,123.0,1.0,2013-11-21
76561198106792463,0.0,1.0,no ha hecho review,0
76561198106837360,260.8,56.0,1.0,0
76561198106858748,0.0,1.0,no ha hecho review,0
76561198106859306,0.0,1.0,no ha hecho review,0
76561198106866138,1036.58,66.0,no ha hecho review,0
76561198106868869,0.0,2.0,no ha hecho review,0
76561198106869740,267.86,53.0,no ha hecho review,0
76561198106876307,54.97,4.0,1.0,2013-11-26
76561198106878606,253.86,17.0,1.0,2014-08-04
76561198106882192,0.0,1.0,no ha hecho review,0
76561198106882938,165.89,23.0,1.0,2014-04-03
76561198106883074,39.97,33.0,1.0,2014-02-07
76561198106888448,19.99,2.0,no ha hecho review,0
76561198106890782,0.0,1.0,no ha hecho review,0
76561198106890962,438.71,57.0,no ha hecho review,0
76561198106894279,291.87,30.0,no ha hecho review,0
76561198106897142,29.99,13.0,no ha hecho review,0
76561198106899569,0.0,1.0,no ha hecho review,0
76561198106912091,39.97,22.0,1.0,2014-01-09
76561198106914692,74.94,69.0,no ha hecho review,0
76561198106923993,119.94,39.0,1.0,2014-08-15
76561198106947888,0.0,1.0,no ha hecho review,0
76561198106949471,800.56,118.0,1.0,2015-03-26
76561198106964437,9.99,6.0,1.0,2013-12-17
76561198106982330,320.72,74.0,1.0,2014-05-11
76561198106988051,215.88,22.0,1.0,2014-09-06
76561198106989038,0.0,1.0,no ha hecho review,0
76561198106990446,229.88,27.0,no ha hecho review,0
76561198106997209,9.99,3.0,no ha hecho review,0
76561198106998900,78.93,19.0,1.0,2014-02-19
76561198106999273,14.99,2.0,no ha hecho review,0
76561198107001574,154.87,21.0,no ha hecho review,0
76561198107004152,0.0,1.0,no ha hecho review,0
76561198107009450,0.0,2.0,1.0,2014-01-22
76561198107019033,305.81,37.0,no ha hecho review,0
76561198107033848,602.66,60.0,no ha hecho review,0
76561198107034938,0.0,1.0,1.0,2014-03-14
76561198107042815,74.96,8.0,no ha hecho review,0
76561198107063578,0.0,1.0,no ha hecho review,0
76561198107070609,39.98,9.0,no ha hecho review,0
76561198107071110,499.65,47.0,no ha hecho review,0
76561198107082924,0.0,5.0,no ha hecho review,0
76561198107085491,44.96,30.0,1.0,2013-12-15
76561198107090977,0.0,1.0,no ha hecho review,0
76561198107092168,9.99,5.0,1.0,2014-04-08
76561198107092900,59.95,9.0,no ha hecho review,0
76561198107093846,2548.7,165.0,1.0,2014-09-23
76561198107103330,182.86,54.0,1.0,2014-07-27
76561198107103913,563.66,40.0,no ha hecho review,0
76561198107110402,24.99,2.0,no ha hecho review,0
76561198107111601,67.95,23.0,1.0,2014-01-17
76561198107118072,320.86,57.0,1.0,2013-12-20
76561198107118769,32.98,2.0,no ha hecho review,0
76561198107119704,29.98,8.0,1.0,2014-05-09
76561198107121855,20.98,44.0,1.0,2013-11-12
76561198107127283,254.92,21.0,1.0,2013-12-19
76561198107130093,179.37,28.0,1.0,0
76561198107130734,226.29,85.0,1.0,2014-10-13
76561198107131169,9.99,8.0,no ha hecho review,0
76561198107152558,24.98,10.0,no ha hecho review,0
76561198107153512,174.87,15.0,no ha hecho review,0
76561198107154005,9.99,2.0,no ha hecho review,0
76561198107170877,82.96000000000001,77.0,no ha hecho review,0
76561198107177722,977.99,157.0,1.0,2014-12-04
76561198107200847,29.98,20.0,no ha hecho review,0
76561198107203501,141.93,25.0,no ha hecho review,0
76561198107208526,19.99,2.0,no ha hecho review,0
76561198107222103,0.0,1.0,1.0,2014-03-17
76561198107224454,860.56,66.0,1.0,2014-11-12
76561198107227554,590.72,33.0,no ha hecho review,0
76561198107233010,0.0,7.0,no ha hecho review,0
76561198107235245,89.94,13.0,1.0,2013-11-26
76561198107235321,0.0,4.0,no ha hecho review,0
76561198107249523,24.98,12.0,no ha hecho review,0
76561198107256259,0.0,1.0,no ha hecho review,0
76561198107272363,89.93,51.0,1.0,2014-12-03
76561198107278181,0.0,7.0,no ha hecho review,0
76561198107278327,0.0,1.0,no ha hecho review,0
76561198107278710,427.78,24.0,no ha hecho review,0
76561198107282132,19.99,9.0,no ha hecho review,0
76561198107283457,452.73,33.0,1.0,0
76561198107295649,96.93,24.0,1.0,2014-04-02
76561198107368126,0.0,6.0,no ha hecho review,0
76561198107369211,0.0,3.0,1.0,2014-01-14
